id,lot,wafer,die,x,y,lum,std,lummin,lummax,path,h
730,OSD185258,7,OSD185258-Brutes-07-03,7,3,132.72,11.13,93,191,img/02-crop/die-730-OSD185258-Brutes-07-03-crop.bmp,6GTutP4nESJqSVMMS74XZJvoCa/76VkLDUAsQF69FyauRm6JiI4K2A/Yf/8sALnGnfoao1IlRQ2r+xkpOVH5hw==
731,OSD185258,7,OSD185258-Brutes-07-04,7,4,131.92,11.78,97,198,img/02-crop/die-731-OSD185258-Brutes-07-04-crop.bmp,2A1H9zuj/4smyM4hGAozEAfBjAWc29BFQAEPBTKeO4tlmf7gIuSvHBocRi2Uh298lTw5dQ5PAwebBO6WT+sUMw==
732,OSD185258,7,OSD185258-Brutes-07-05,7,5,108.65,12.33,67,175,img/02-crop/die-732-OSD185258-Brutes-07-05-crop.bmp,W86F7nYBB7A9g2dEfZYwQ+N9w2LNPSIqL0n3R1pN87OAu1zmQ3KQfKOdXkc7DcWGJSgfD/55Jn/eFOVZWVn5aQ==
733,OSD185258,7,OSD185258-Brutes-07-06,7,6,132.49,9.95,98,189,img/02-crop/die-733-OSD185258-Brutes-07-06-crop.bmp,DQLc1EGCJSaKMv4xnvAq1hEs0EXLVV0fbdnw7npaGlr6KNCdXjArbCBGEtsNyqt8aSyyZfjun5Ps6iORONC9qQ==
734,OSD185258,7,OSD185258-Brutes-07-07,7,7,143.56,10.15,113,214,img/02-crop/die-734-OSD185258-Brutes-07-07-crop.bmp,x5m2GyWqxXzJr1zqaFiej2cvkIFcdtkxLrhgUY1zJf9TUX/g6vX01QeXyaRoomdOHbWoi0QabmRnxyTMr+8rcg==
735,OSD185258,7,OSD185258-Brutes-07-08,7,8,142.81,10.41,110,208,img/02-crop/die-735-OSD185258-Brutes-07-08-crop.bmp,R+/wPyTrfpKUrAVFMUzwzBAkVEwhnKcWNEJ48rn2lyfOQLgXdHVshJL70v5iwS0F5l+ezVJ5bEWKgsM4vynZhw==
736,OSD185258,7,OSD185258-Brutes-07-09,7,9,139.39,10.4,105,205,img/02-crop/die-736-OSD185258-Brutes-07-09-crop.bmp,I0wj/HD3Kg6Gnm1adVLIh/NU7HGEefhb4k63GxWEZedDYsuqYnuO001q/Xbf7NQ2w1UlPDpJASMd3LQgJ9Ua/g==
737,OSD185258,7,OSD185258-Brutes-07-10,7,10,123.83,17.12,0,202,img/02-crop/die-737-OSD185258-Brutes-07-10-crop.bmp,sYNEPWwIGn/uMLlCynUarkEqG9GjKFfTJk3YLeU0TOcknbarIbAdAMR7fFwi9vgMR9tPBlRnURgXSt1UFULFlg==
738,OSD185258,7,OSD185258-Brutes-07-11,7,11,107.49,14.67,62,171,img/02-crop/die-738-OSD185258-Brutes-07-11-crop.bmp,Xw685biK+oGteiKILK33a8v+IEg16tsfUx2lOf3AeBLffAR9QHrWgxmjA0mp16vS1jjraz4AxI9KkXdfX2mYEg==
739,OSD185258,7,OSD185258-Brutes-07-12,7,12,135.25,9.46,102,191,img/02-crop/die-739-OSD185258-Brutes-07-12-crop.bmp,45N7Bm7JM6Yt+2WCREvBiA+EUo8Q/klcKNz2Qv6fUbszliiTZICmYKzG4aoQfJ9a/pkAwwrE2OjjMGzHPWr/9A==
740,OSD185258,7,OSD185258-Brutes-07-13,7,13,142.68,10.53,107,204,img/02-crop/die-740-OSD185258-Brutes-07-13-crop.bmp,OusGuFdNi3G+NDtVUkjldtkl1cOhj5y57yYiw0JInRhvSIJILZ9+L0CL3NP+/rC8b3QIow/y0thv7aDrDXR0zw==
741,OSD185258,7,OSD185258-Brutes-07-14,7,14,142.62,10.78,99,207,img/02-crop/die-741-OSD185258-Brutes-07-14-crop.bmp,IQE6OUlO43oDHGNdXDaBSH/qJ3KzfhOrbaSC1qSuIee1ViP3Z5c/min1TJqJOcLi+WUXE869BDqlj2oyCHfRpw==
742,OSD185258,7,OSD185258-Brutes-07-15,7,15,140.13,10.32,105,205,img/02-crop/die-742-OSD185258-Brutes-07-15-crop.bmp,xhY7/1XIjIohbYtc7usW0JqWRlZiJtOQlNk+ya97hhNb7UKjOB41K533KK88Od+XtHGGMPMaJenz44viIJOTjw==
743,OSD185258,7,OSD185258-Brutes-07-16,7,16,123.7,15.06,76,201,img/02-crop/die-743-OSD185258-Brutes-07-16-crop.bmp,Oy838wsobBqfQWTFoNDX+0GG17JtLyLbWLjx8cAvkhCVU7mPvM6dpwgTdMYRaG1/Za1eXLbt4fwso9AgBut1AQ==
744,OSD185258,7,OSD185258-Brutes-07-17,7,17,118.34,13.1,75,183,img/02-crop/die-744-OSD185258-Brutes-07-17-crop.bmp,oYJEOdOy0wJwKEfXb7q9BF+Jn6mzeeeVTTz2tn74rDhCkoUDucxXTRHC4I6G9asbf106SGD3H86ADEbr6+4klA==
745,OSD185258,7,OSD185258-Brutes-07-18,7,18,137.31,9.98,104,194,img/02-crop/die-745-OSD185258-Brutes-07-18-crop.bmp,Z8OfZ2+sKFeh4u2IYh9p4tQiAhKAwxD0rjzj/oeD2tkZ48bDuhfmAv7u/uPR4slHIChqlp3+Pt5EW+lZf6qhQA==
746,OSD185258,7,OSD185258-Brutes-07-19,7,19,140.69,9.96,104,203,img/02-crop/die-746-OSD185258-Brutes-07-19-crop.bmp,nB9v59kgL2EpqvlUYEPxbjHGHXcSTZQJm1MMBhZvpAZrOnO+IGkMvhAQyzmdjg8AToJY2030ktlb3NI/oIG/nA==
747,OSD185258,7,OSD185258-Brutes-07-20,7,20,140.46,10.18,102,203,img/02-crop/die-747-OSD185258-Brutes-07-20-crop.bmp,logavSd+q8CF7Xv/YjLjsensVcihOwHH3xSrpgM8Ep8j9IfXBkg+S3yrfSymqEO+uVhbufGrypTGxa6GEvKu6g==
748,OSD185258,7,OSD185258-Brutes-07-21,7,21,136.63,10.55,99,197,img/02-crop/die-748-OSD185258-Brutes-07-21-crop.bmp,rNr++0HTwxJIoX27FgLM6vNegxy7Hbd6YdEqPLeRhjxoXulOOmnNYYVKC/aVQnRc8OQMVJlNFoaDsi7661YdTw==
749,OSD185258,7,OSD185258-Brutes-07-22,7,22,119.86,17.1,0,197,img/02-crop/die-749-OSD185258-Brutes-07-22-crop.bmp,xw0IG9ANDodE08AFiW1sMfhftUAerRrK16hYzk5ucZcm22Jqf78cUYT1Q9x1A2sXusoyPeaiK34zzhBRzexDxQ==
750,OSD185258,7,OSD185258-Brutes-07-23,7,23,131.47,13.08,83,202,img/02-crop/die-750-OSD185258-Brutes-07-23-crop.bmp,NAapYYgKyeWcRxErl5KD1aZRSBBENZcDW/t78F9M8HWrYMpxmeMze+2DsahJq/koTD7QTh+QUL2RlrkIfdlJ0Q==
751,OSD185258,7,OSD185258-Brutes-07-24,7,24,132.06,12.97,92,202,img/02-crop/die-751-OSD185258-Brutes-07-24-crop.bmp,4rgPiKmwjhBrYSZivlpvBpWzzef2iPus1zwe51y+5abTH8nnUevHqIjvaWEex0o9tMu+Uhgan2tp7P3vhkqLxQ==
752,OSD185258,7,OSD185258-Brutes-07-25,7,25,130.03,12.91,90,204,img/02-crop/die-752-OSD185258-Brutes-07-25-crop.bmp,jH1LZEMm6W1wRBj+PF35GZ6R5IaLJt5AEEyLZFwMs83Hhs9r8fCBgpQWCnKLqZA3NVuz3ie7G/rLifJUlK3n3w==
753,OSD185258,7,OSD185258-Brutes-07-26,7,26,128.9,12.3,94,195,img/02-crop/die-753-OSD185258-Brutes-07-26-crop.bmp,KX2Rb1enPPMxoP9Lp5Ly8kWdJLMeCdXD2dVSpBFXlWxGr1IqtPH1gr1KCscxct9D5ULFnHM98JUQn2Kx4K54TA==
754,OSD185258,8,OSD185258-Brutes-08-01,8,1,128.45,11.88,93,202,img/02-crop/die-754-OSD185258-Brutes-08-01-crop.bmp,mX32jk4nK2ENOxjVzkGh3mhsiFViQtwtj455wwgWsMbW1cXVKAnn/QrIrta8sM6mjRy+QQRMo6XAppfCntEyRg==
755,OSD185258,8,OSD185258-Brutes-08-02,8,2,131.12,11.37,92,190,img/02-crop/die-755-OSD185258-Brutes-08-02-crop.bmp,kf9o1Ry/0SNPuUweGd9h11ZuZbJQmbBGOzYOHpUcjKg3/6vsTm5ExsC4YypC+gGUd4UyIFOWqp7F0mBSR4cxMQ==
756,OSD185258,8,OSD185258-Brutes-08-03,8,3,131.01,11.37,91,187,img/02-crop/die-756-OSD185258-Brutes-08-03-crop.bmp,IJ98BUB9WH8gw2BTztbU8EVSzhPTC2fnhlEsiejnGdZfRdlIPIXFt+WSpFaGy6N8V3ulagK5rRq5iSYiZMvlow==
757,OSD185258,8,OSD185258-Brutes-08-04,8,4,129.81,12.05,91,197,img/02-crop/die-757-OSD185258-Brutes-08-04-crop.bmp,uhHu/zgrrzR5CEdz8KR7+xZ1pxZ7yj7qD+Kkqe+jlMzPoeAWgz2b03bjBaXQfPxW2p0AA7tb/9KrTIs2S0E5ZQ==
758,OSD185258,8,OSD185258-Brutes-08-05,8,5,106.19,12.4,67,172,img/02-crop/die-758-OSD185258-Brutes-08-05-crop.bmp,gR2eSan5neRxCVWnMsFYq+2ScDaTexsxE4zZOFbBBRD7cYtIOHFnD2+B/UNZBJH2OufiO0WNRf8+DHjC+2n0FA==
759,OSD185258,8,OSD185258-Brutes-08-06,8,6,130.04,10.2,100,190,img/02-crop/die-759-OSD185258-Brutes-08-06-crop.bmp,FY5xdLQKdSzwMKkNQ2s8JPuHQtt6O3PPQ7+7aIT/wRpPS6tOsDtGg0Uaee8MecFMhbzO4l8zSHqwPLJc0f5uQQ==
760,OSD185258,8,OSD185258-Brutes-08-07,8,7,140.87,10.3,106,201,img/02-crop/die-760-OSD185258-Brutes-08-07-crop.bmp,ZP6DxPFaWUXOxnUzZe2lgMJtg5eZmSKKKRLyJdSz7FXN1GqBsvvZ5m9sTtzfFBhHugKu7s489dMMuiz1GsAvIQ==
761,OSD185258,8,OSD185258-Brutes-08-08,8,8,140.7,10.63,106,206,img/02-crop/die-761-OSD185258-Brutes-08-08-crop.bmp,fXmDdrsOyFyrgHwbxZTMani7m0z4pAweOgOx2Q0S5H01sihzakrOLJ2LsQCa/g/i7Lly6Z+Eg28yfNOLW0wJbw==
762,OSD185258,8,OSD185258-Brutes-08-09,8,9,137.27,10.65,91,201,img/02-crop/die-762-OSD185258-Brutes-08-09-crop.bmp,muqo/hP0RiyiPGbN8P/yXebixS5tood8WTe/R4TYdm+JsUnk2URybo8YXmaXVRKrAUWAUnNYpFsVY/cDHMM2BQ==
763,OSD185258,8,OSD185258-Brutes-08-10,8,10,122.2,17.36,0,200,img/02-crop/die-763-OSD185258-Brutes-08-10-crop.bmp,SnJRAMuwoyE1A+Q2vw+tTMW0lngQhvCuJErdYTxveBbz+Nr1nCD1K0mEIhWBylVmbrkLyqyAbVWgYM3ZrCZ2fA==
764,OSD185258,8,OSD185258-Brutes-08-11,8,11,106.24,14.66,60,172,img/02-crop/die-764-OSD185258-Brutes-08-11-crop.bmp,wi+sd4DqpYeXB46YuAnUVeK1+zWztGPXuAZyr0g7xVJfDvi+FKdflmbNAOaKFOygeV5Da7pajjsbiCXig/3Kzg==
765,OSD185258,8,OSD185258-Brutes-08-12,8,12,132.73,9.79,95,190,img/02-crop/die-765-OSD185258-Brutes-08-12-crop.bmp,t7YELNjh2HNaNFwHu40FMO4pSqmyKxDgE/ZrEcG/8SZzBJi+62t9SOQvE3Hq3ejmzBdBfnvrRsZ4heShS6GwlA==
766,OSD185258,8,OSD185258-Brutes-08-13,8,13,140.11,10.69,106,202,img/02-crop/die-766-OSD185258-Brutes-08-13-crop.bmp,zD+9d2fmPk9oSqwnfFxyGNqB2/+tgxUzC33N7OOL7QNVv2N53lGMNqMtazo/7pvT8C3kP5Kx6yK0KNUKUmMEJA==
767,OSD185258,8,OSD185258-Brutes-08-14,8,14,140.23,11.0,96,207,img/02-crop/die-767-OSD185258-Brutes-08-14-crop.bmp,GJ1da6uQOQ87t8eJjV94IjaEnvLRsQKacsGJxqDAgNa37zNngZLE4JR8UDzfVdOG4Af/s0dZbnJ+6ZKxMlo6VA==
768,OSD185258,8,OSD185258-Brutes-08-15,8,15,137.56,10.6,99,201,img/02-crop/die-768-OSD185258-Brutes-08-15-crop.bmp,qZJ12hcLdu/YuGibN9eUUjDkGXohyimpvnorl2xwRpsilfv9dF5x5wOpYf1ZaP7rGzSOkGHhr1UoiUyIAicdAA==
769,OSD185258,8,OSD185258-Brutes-08-16,8,16,121.48,15.08,76,198,img/02-crop/die-769-OSD185258-Brutes-08-16-crop.bmp,PtyxN6ZHVShisq2jzlVO7illtDTJqAHAQUoXli9HZ1pid7S+yKoYoRpYTuUyC2ai64SxF4qw2jMbfe1vQ9kg8w==
770,OSD185258,8,OSD185258-Brutes-08-17,8,17,117.57,13.15,75,180,img/02-crop/die-770-OSD185258-Brutes-08-17-crop.bmp,zSrKXEGWigrB+tMDBSpiG6xqNFfmqGZJTENjqmTMY1McDLvEKS4mDXA3Ee2L6NMXjHGOMRJsHxpfC0OWshWQvg==
771,OSD185258,8,OSD185258-Brutes-08-18,8,18,134.96,10.22,101,196,img/02-crop/die-771-OSD185258-Brutes-08-18-crop.bmp,3jyhepT7ZgWs5Ceyk7gkvY1dX93H/SXyWiXN8CT4KCeZk5zNkTVBL3tYeQJQ52Dep3aRAwHJjF1ACFYt9S4wzg==
772,OSD185258,8,OSD185258-Brutes-08-19,8,19,138.57,10.17,105,198,img/02-crop/die-772-OSD185258-Brutes-08-19-crop.bmp,UWrDP+YnHQ3Xqx6UwNcT5EiYfEhu4nyT2ibcF+IzQ05vB8r0h9D7P+NKIjl5apxOQRHBJ5nV/24uPs/ULYR5KA==
773,OSD185258,8,OSD185258-Brutes-08-20,8,20,138.07,10.35,103,199,img/02-crop/die-773-OSD185258-Brutes-08-20-crop.bmp,99qhOiDH1VVb2VGqYvxqpxybO5Y1sKPh1eagHXAGobApSbwNANIqC3hI5/elkKXIjsy2LLvrJt2E64VyuiRX5g==
774,OSD185258,8,OSD185258-Brutes-08-21,8,21,134.04,10.78,95,197,img/02-crop/die-774-OSD185258-Brutes-08-21-crop.bmp,v3RrN+c699eYHHx2ASm3aAP//aP/AxLFj7ctPJdltokXGDF7Vakc/66GFZOk+WjsQYBzge61gyd+9+/01ZylZg==
775,OSD185258,8,OSD185258-Brutes-08-22,8,22,116.78,17.61,0,193,img/02-crop/die-775-OSD185258-Brutes-08-22-crop.bmp,ud1xDiDLxnwyPm0t5+GFppNmcO69wV44HtRGusJumgmNuQRO3FdxOubQpsDUORaXWr+QmHMCj7yEgxLivMeang==
776,OSD185258,8,OSD185258-Brutes-08-23,8,23,128.83,13.07,85,200,img/02-crop/die-776-OSD185258-Brutes-08-23-crop.bmp,0OovewAlRg4+J2g6udIv+ix2aBETtWtDjx9qmJtYTHovsTy8EGOfi1M1E4wsX2McCpmdMJ6V9761cw+iEv9fRg==
777,OSD185258,8,OSD185258-Brutes-08-24,8,24,129.59,13.06,90,198,img/02-crop/die-777-OSD185258-Brutes-08-24-crop.bmp,x5tzSGVKAOo0OlanDPVGvYIcThYq+p8FyDaK7Biy5mHmRdUQ4ZwmQJICI4EkwJTtZi2xbMxqC9Wdid/iwEwkNg==
778,OSD185258,8,OSD185258-Brutes-08-25,8,25,127.73,12.91,88,198,img/02-crop/die-778-OSD185258-Brutes-08-25-crop.bmp,8Um4zIK5cO/2V3fuy0M2/+tOVQ3fqQi0bEBgkn2oYjZzACEDZx+p+kdJhzTiEl3i5Pypzg9YMLP/yYGukjqnKA==
779,OSD185258,8,OSD185258-Brutes-08-26,8,26,126.47,12.67,92,194,img/02-crop/die-779-OSD185258-Brutes-08-26-crop.bmp,Y9sUMAJ9Jx6LoDsED0OZ/EQWga/SAwkhWn85Skqtop0H7aOQavOJfxkWmjvV+Y8ducvSWkTegNIqGBBD2GCJTg==
780,OSD185258,9,OSD185258-Brutes-09-01,9,1,131.75,11.05,39,201,img/02-crop/die-780-OSD185258-Brutes-09-01-crop.bmp,WUYyaq2oMd5n85mZz48lIm2v0UgGj924fQqszw+GLoaVuafdPrjujnA64oBqnWi9s0pld70smew+uPF06NGHsw==
781,OSD185258,9,OSD185258-Brutes-09-02,9,2,133.62,10.54,95,187,img/02-crop/die-781-OSD185258-Brutes-09-02-crop.bmp,uoq1zujITHICMAJKJPj9oP4n6tdfBfEAfLN2Efn//oc3E3wDX90eQ8fzlYhLrQbOz5+fsNZ7XVKSLvoGWWkiMg==
782,OSD185258,9,OSD185258-Brutes-09-03,9,3,133.1,10.62,92,188,img/02-crop/die-782-OSD185258-Brutes-09-03-crop.bmp,692qbWe6PWccYHshwiH5/FJdfBHHkCBFv6KaE34ZEsAo3JS8AP8OpmAm8b5eROI9cvTiE/sj5+JAUYGsV98PlQ==
783,OSD185258,9,OSD185258-Brutes-09-04,9,4,132.59,11.27,41,195,img/02-crop/die-783-OSD185258-Brutes-09-04-crop.bmp,7FdifI3V/R555hmUroVCMssiFUvQBHuVF2WlUf/NdaVfUagbcELxzeOqU0CIp4z/w2yiHiLXQ3RS6w9teEf9iA==
784,OSD185258,9,OSD185258-Brutes-09-05,9,5,109.0,12.1,68,172,img/02-crop/die-784-OSD185258-Brutes-09-05-crop.bmp,waqI8QYmo47i/36NZblbjucJ0ZPRfeyfePFiHqMnsYTgbvoXOiddrttJ7DImCvClJacNxHvh4TxNKQSxyMraLA==
785,OSD185258,9,OSD185258-Brutes-09-06,9,6,132.97,9.59,98,190,img/02-crop/die-785-OSD185258-Brutes-09-06-crop.bmp,klRcPmy1xP7sY0ODDVHLgJVNPMeozhw3tLq48TcVgnpmE8i7X2q4+tNgx6NfkcExnu6UNdpWYTt4l68S7F4u3Q==
786,OSD185258,9,OSD185258-Brutes-09-07,9,7,143.81,9.75,108,201,img/02-crop/die-786-OSD185258-Brutes-09-07-crop.bmp,j6QoFyWLE2RKHA0qrdqKgdmBFOAt/zlj2lQAVC+oMLPXi+1S9ogQABGeL46/crpeNTpy7yayVY3mvkwsp/CFzw==
787,OSD185258,9,OSD185258-Brutes-09-08,9,8,142.79,10.16,104,203,img/02-crop/die-787-OSD185258-Brutes-09-08-crop.bmp,b3m4PJTI+UsVZYlEmDnIJFGeRotgrahdNgoRr/ivZo0oGwPVOjLkyVSytRlujnmsNEM9epIc2rDK1e1PmWAYrA==
788,OSD185258,9,OSD185258-Brutes-09-09,9,9,139.65,10.01,106,196,img/02-crop/die-788-OSD185258-Brutes-09-09-crop.bmp,rnvSvbMvJaNauYwQ/wOGYiKqWL9uumdvcXfkI9c1N6miwzpjPbndGpRaOQOLuc8mc5JNbekRQTMNMXddKSSLuA==
789,OSD185258,9,OSD185258-Brutes-09-10,9,10,124.65,16.94,0,198,img/02-crop/die-789-OSD185258-Brutes-09-10-crop.bmp,499znfUju3gO+jt53KICIh53YwscQ0wIR9lxx+3H8lmzE4drVPQ6jewFlkkpF8Ixuhp/alQBdvKb+30ESlqJ8w==
790,OSD185258,9,OSD185258-Brutes-09-11,9,11,108.62,14.41,64,175,img/02-crop/die-790-OSD185258-Brutes-09-11-crop.bmp,Gn6AHR/MQUFeOFXYG+N39Os6lhOHNr24JR6rMzjkNutSvNmuw7TuHqnWV76jPXVOOpFF+qGKI7rdnXQlhl838Q==
791,OSD185258,9,OSD185258-Brutes-09-12,9,12,135.76,9.14,100,189,img/02-crop/die-791-OSD185258-Brutes-09-12-crop.bmp,0qDghP7fzcjmjja22Wg6IRGx87T2hC7yDRzcaIsK924QyxgptQp66AC2fvgNFt0TkZBBKohBA9vNKBSq2G9RJw==
792,OSD185258,9,OSD185258-Brutes-09-13,9,13,143.04,10.19,109,201,img/02-crop/die-792-OSD185258-Brutes-09-13-crop.bmp,5UgBKHSzwgsIhK9IYZyNrM0SPjHdYibaOb5y33GicRHcpnRMvZ1D/j/EQ8l6X7Nf4xgDx/5dhm1oBprZV2IxMg==
793,OSD185258,9,OSD185258-Brutes-09-14,9,14,142.8,10.45,102,209,img/02-crop/die-793-OSD185258-Brutes-09-14-crop.bmp,pSFd/8gNshOimGqTQCrPMT7D72QSeIu1TL0imbX8zEHpf0ZAUvTQhJZFzes99+4CwDvyUI7MTARIyd3GksO6aw==
794,OSD185258,9,OSD185258-Brutes-09-15,9,15,139.96,10.06,108,201,img/02-crop/die-794-OSD185258-Brutes-09-15-crop.bmp,pbBBZ44ZnB+oNeXWhtQMipckCV1x36t2dLpUDnXp8JugG3mUdx6ZnDhF4DYfw5ZxcmjMqj/Z8v5bh3QteqvPOg==
795,OSD185258,9,OSD185258-Brutes-09-16,9,16,124.32,14.68,76,198,img/02-crop/die-795-OSD185258-Brutes-09-16-crop.bmp,9CRpQr3nqHXaLHCTn4AZygkJnWlKxE2o0JZh0pXxq+MPggrvRY4rHB9XKpCE7mJgHdKkl3g53m66UeVVTSe6mQ==
796,OSD185258,9,OSD185258-Brutes-09-17,9,17,119.97,12.56,78,180,img/02-crop/die-796-OSD185258-Brutes-09-17-crop.bmp,cTXLxeVeD1AkbDpdo0cLh/Sb9yk5YSHoa4QWGSZ2MqtFLgC8GLco+n2mLdTiiEPXO6jXkCkQWJR9WLYC1nPyOw==
797,OSD185258,9,OSD185258-Brutes-09-18,9,18,137.8,9.62,103,193,img/02-crop/die-797-OSD185258-Brutes-09-18-crop.bmp,igEoTkmxj4jixPNyt6WvxMIvdVnZNcIEzba88mo8QFDG0ZnBE/ZL+WU1ZOAYYrWyr8vefk+tMIvgKUIQ3ZgXAQ==
798,OSD185258,9,OSD185258-Brutes-09-19,9,19,140.92,9.65,109,200,img/02-crop/die-798-OSD185258-Brutes-09-19-crop.bmp,mQFoiHrov5SBWkbHCb4dl6DeTvdJ3Ob1Q+8ROL/cDWVzjZHPr23JiHnbXSvnJYPCCKU8ywW48Zib/FOh+vMpZw==
799,OSD185258,9,OSD185258-Brutes-09-20,9,20,140.97,9.82,102,198,img/02-crop/die-799-OSD185258-Brutes-09-20-crop.bmp,/Q+DI7ScG3iQe6+lX5u4bGPN5Ne/EQs2lK/E7WOO3jsV/zr3EMO2MERIyoaRpjt+PKNMUDXyKVwgP5D2Vok5DA==
800,OSD185258,9,OSD185258-Brutes-09-21,9,21,137.2,10.08,103,199,img/02-crop/die-800-OSD185258-Brutes-09-21-crop.bmp,LS3BRqmWpYm/fxSP7zifZDhOXPT4T5VPejTZ97SSItPI94l1ZlSTq467p+9N7Iy2WmeCFKdGyCI92vR0ttLuMA==
801,OSD185258,9,OSD185258-Brutes-09-22,9,22,120.55,17.02,0,195,img/02-crop/die-801-OSD185258-Brutes-09-22-crop.bmp,fALAp/sos0MfiR9mmXWUkPDMmeoXZHs571Zbzr+Uex/yX0BcJaG4SgGEsl1iowvOGhrrqcRyo8MvKTOg4jemFw==
802,OSD185258,9,OSD185258-Brutes-09-23,9,23,132.65,12.55,85,200,img/02-crop/die-802-OSD185258-Brutes-09-23-crop.bmp,UTFI6dibPV0oMNoXoJTI4VGtGzp0wxGqCupSm1+PPL8ub9y8cvqkhyOJVBsG444fvvlzJg67zLLWeMMf4IznKg==
803,OSD185258,9,OSD185258-Brutes-09-24,9,24,132.83,12.51,93,199,img/02-crop/die-803-OSD185258-Brutes-09-24-crop.bmp,jw671tDMer8SSRXuvKUyTLiQR2lgoD0+rIhw5MKdTxRJeIeNOJv1Uc5INd6mhyxUDMJuWew+1rWEwxpc30nTvQ==
804,OSD185258,9,OSD185258-Brutes-09-25,9,25,130.94,12.32,91,197,img/02-crop/die-804-OSD185258-Brutes-09-25-crop.bmp,8DAbrKnbqG/6SFXUExzF6xCUoX/o2DXi5i5A0hiSPqjeMN/20My3UXMnDCHQwCGGkVIOj6hfb0OlQAPQp31h0A==
805,OSD185258,9,OSD185258-Brutes-09-26,9,26,130.29,11.72,95,194,img/02-crop/die-805-OSD185258-Brutes-09-26-crop.bmp,Rs9W7pBrGjz4UsP5Qaegv46HHUSx5Pw4ifp0OLN2VB+ZkdfPswIHKnFHkgI6yq1kyLTcn7ivx7vzMlbUiLNn+Q==
806,OSD185258,10,OSD185258-Brutes-10-01,10,1,129.31,11.54,95,201,img/02-crop/die-806-OSD185258-Brutes-10-01-crop.bmp,XX6zSU8iKFBURRko2vjFGxCHDhezJk/aOxKHMZBnzhuxcao2t0E0a/pHurU5OVmgZUFoWpd9ULxB5DIpSGx0cg==
807,OSD185258,10,OSD185258-Brutes-10-02,10,2,131.66,10.97,93,188,img/02-crop/die-807-OSD185258-Brutes-10-02-crop.bmp,fwWgfxGNCAQBVc1EWabCf4AvHWtVO2RJ+yoWv+0pq0sGZgmzWcjj7fCVNAJWiJXNtATQARXfedR5W8FLMHbipg==
808,OSD185258,10,OSD185258-Brutes-10-03,10,3,131.55,11.01,92,187,img/02-crop/die-808-OSD185258-Brutes-10-03-crop.bmp,+vpHId8D2uM/KCCsepg27KgI+ndghZcqQ2QMGdyfvuLJfaJfHIUl9/DQRizo8u7xnrta6mG5F3n785lDwG8F0g==
809,OSD185258,10,OSD185258-Brutes-10-04,10,4,130.59,11.59,93,195,img/02-crop/die-809-OSD185258-Brutes-10-04-crop.bmp,Rx8aenw4IhKm/Lu8sEy4GVSEmWfdZyOOydLtJXAtqcF9ydw0ZRQoBwGaw7hc6iUvneG8BX8Vv4AhZM/a64t/SA==
810,OSD185258,10,OSD185258-Brutes-10-05,10,5,107.25,12.23,67,172,img/02-crop/die-810-OSD185258-Brutes-10-05-crop.bmp,OTBr3cCLFsX/rar2YJ3WcjvQo8x91W4I8V0lh75s1H8pS7TKm/jsPKuV1F6DgWMTRMGdjeugNvxcxv7qXKlt6g==
811,OSD185258,10,OSD185258-Brutes-10-06,10,6,130.86,9.86,97,190,img/02-crop/die-811-OSD185258-Brutes-10-06-crop.bmp,Y2MqTxPP4pTsfp4RRyM3PKhmYb6MW9ueVu3FpL/33DGzVY4BCRLjJqwfcuhk5OQ8RmyLMASHAUNz/zXMPiqI7A==
812,OSD185258,10,OSD185258-Brutes-10-07,10,7,141.64,10.01,110,202,img/02-crop/die-812-OSD185258-Brutes-10-07-crop.bmp,aj1zjHOxQ/DysQUTX1/o5WD+dqlQ2r/Dh0FoOPTRsQeQyrTWJhgYbLPFonNR/gGGGNCJtikt8a9dxmRUuGMnpg==
813,OSD185258,10,OSD185258-Brutes-10-08,10,8,141.39,10.36,107,203,img/02-crop/die-813-OSD185258-Brutes-10-08-crop.bmp,eDOAcX9QF/dc2e2qYFWtfyAwN7o2CH8tweulNlQnNRnnCsF5et6LMVRZTuLjCBDJBZ56NFL8BguGViSg6xKzBQ==
814,OSD185258,10,OSD185258-Brutes-10-09,10,9,137.78,10.24,105,195,img/02-crop/die-814-OSD185258-Brutes-10-09-crop.bmp,drCjwKTOiW0/4bXWTCIEZ/W2v5op2j8+wPKOxH/2Bsv+BEQNXJd1s7JjGnKMgC0bYkw51N0vX3pMleAnK8uUEg==
815,OSD185258,10,OSD185258-Brutes-10-10,10,10,123.16,17.27,0,198,img/02-crop/die-815-OSD185258-Brutes-10-10-crop.bmp,Bmk34XWfm+oNYou8KqvY1KR6UVhJmxjXDAge4aYNRXdM3S+7vYXTHxqbbt3ecXAQn74YjlK5IqeW5htzVHutyA==
816,OSD185258,10,OSD185258-Brutes-10-11,10,11,106.76,14.29,63,170,img/02-crop/die-816-OSD185258-Brutes-10-11-crop.bmp,5h5G0bSSVu6nX9fPrFiNrNJ6l5uicbx8pWIvt/IHHnohu4W2F8497I7J4jOCEHfkJn+NC7umC75L7hFW/nLwiQ==
817,OSD185258,10,OSD185258-Brutes-10-12,10,12,133.58,9.37,102,189,img/02-crop/die-817-OSD185258-Brutes-10-12-crop.bmp,Z6hGjntrH+TdgH+5zP4KjJqDY7IoAgUQI7tEL6FL0yAut7nC3BGGN2BtmyzbQ+X9seFrfyYdC/R+ROoe4nVDkA==
